backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,train_next_activity_loss,test_next_time_to_next_event_loss,_step,train_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_time_to_next_event_loss,_wandb.runtime,best_train_next_time_to_next_event_loss,_timestamp,best_test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_remaining_time_loss,best_test_next_remaining_time_loss,_runtime,best_test_next_activity_loss,best_train_next_activity_acc,best_train_next_activity_loss,train_next_activity_acc,test_next_activity_acc,test_next_activity_loss
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20TravelPermitData,,0.0005,nep,1,,lstm,44,sum,837943,837943,0.01,76jhirkr,golden-frost-935,0.4330238987308565,1.2009828426765048,24,0.367394950322856,0.367394950322856,0.48941953263381494,42,0.48941953263381494,1764108342.079043,0.8831257159712139,0.701574560049398,1.085863178532298,0.7448566211819391,42.62716129,1.0438017046352197,0.8543505917730059,0.4330238987308565,0.8543505917730059,0.6839765359678913,1.1871741054307607
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20TravelPermitData,,0.0005,nep,1,,lstm,45,sum,837943,837943,0.01,du1lybq4,celestial-sponge-936,0.428902642839678,1.1303555537168168,24,0.36365459928479854,0.36365459928479854,0.4806049050883672,42,0.4806049050883672,1764108395.899558,0.8613019386755533,0.7219820932386539,1.06525575991728,0.7477886811197816,42.407059373,0.9981828134271165,0.8541192798488763,0.428902642839678,0.8541192798488763,0.7115776474220439,1.0460395768234192
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20RequestForPayment,,0.0005,nep,1,,lstm,41,sum,811797,811797,0.01,4oqg0upf,rich-paper-937,0.3618100656910903,0.9593088491077096,18,0.5188705575707345,0.5188705575707345,0.5995982480059396,26,0.5995982480059396,1764108432.4097092,0.732560676939869,0.8951853429910525,0.8153027411364574,0.6545743288734457,26.757743718,0.27521501686606553,0.8814894532931554,0.3618100656910903,0.8814894532931554,0.8143729583865928,0.49171520867582713
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20RequestForPayment,,0.0005,nep,1,,lstm,42,sum,811797,811797,0.01,qhulhxnh,robust-donkey-938,0.3590325326381754,0.932742596011222,18,0.5233810643209653,0.5233810643209653,0.607901249268524,25,0.607901249268524,1764108468.0529768,0.7361799181057909,0.8961795199545519,0.8296735295178013,0.6435204012762026,25.797034115,0.2762111663276576,0.8792940163581575,0.3590325326381754,0.8792940163581575,0.8165033375940918,0.4813776776086639
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20RequestForPayment,,0.0005,nep,1,,lstm,43,sum,811797,811797,0.01,nm8pgr7z,clean-violet-939,0.365549681241072,0.908375795719519,17,0.5337281928717243,0.5337281928717243,0.6231532040619409,24,0.6231532040619409,1764108502.529206,0.7306418186594623,0.895895469393552,0.7890951061533216,0.6388892079090432,24.651421812,0.2750526285869055,0.878174773999139,0.365549681241072,0.8767972449418855,0.8251668797045875,0.4438045546677011
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20RequestForPayment,,0.0005,nep,1,,lstm,44,sum,811797,811797,0.01,zhaeap7l,lucky-thunder-940,0.3608989174490184,0.8787656642381245,18,0.5242030634327896,0.5242030634327896,0.6072478610895545,26,0.6072478610895545,1764108538.4974363,0.720325958930266,0.8951853429910525,0.7784129657320061,0.6533501871166167,26.119548475,0.27835620057428784,0.8803271631510977,0.3608989174490184,0.8803271631510977,0.8213321971310893,0.46089075790381434
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,256,BPI20RequestForPayment,,0.0005,nep,1,,lstm,45,sum,811797,811797,0.01,5xfoebl7,swept-silence-941,0.3569399109904847,0.8818923458255941,19,0.5171516911099812,0.5171516911099812,0.5991494341754626,27,0.5991494341754626,1764108576.160622,0.7202505200546822,0.8943331913080529,0.809538589047363,0.659520435428064,27.685222014,0.27500234011170743,0.8777442961687473,0.3569399109904847,0.8773568661213947,0.8365289021445818,0.4187173771597482
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI12,,0.0005,nep,1,,lstm,41,sum,2139677,2139677,0.01,0bkg1f2g,firm-salad-942,0.34220622004608814,1.3450839725909725,20,0.5925510832351367,0.5925510832351367,0.5844510479157397,59,0.5844510479157397,1764108648.2867105,1.2263151704327595,0.8216507006005147,2.6203956696555584,2.3520804682236793,59.616036672,0.5417644750195842,0.8582001939666173,0.34220622004608814,0.8582001939666173,0.7777916785816414,0.5953469239271195
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI12,,0.0005,nep,1,,lstm,42,sum,2139677,2139677,0.01,afumg9cn,autumn-pine-943,0.33678201700695776,1.3427437306268577,24,0.5837225593721765,0.5837225593721765,0.5623084773438944,69,0.5623084773438944,1764108730.284331,1.2639603903200205,0.8041714326565628,2.5469823057417327,2.3504838240565933,69.403449193,0.5692030155628042,0.8607268643764994,0.33678201700695776,0.8607268643764994,0.7524127823849014,0.7011801542334465
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI12,,0.0005,nep,1,,lstm,43,sum,2139677,2139677,0.01,7avjow7d,visionary-snow-944,0.34154924410841314,1.304256017084697,22,0.5970702657292475,0.5970702657292475,0.575789934986041,65,0.575789934986041,1764108808.311864,1.2982001839483128,0.7976479839862739,2.993773079102538,2.223686384262444,65.094513673,0.5807740474585843,0.8575281166522043,0.34154924410841314,0.8575281166522043,0.7886223906205319,0.5980965028601372
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI12,,0.0005,nep,1,,lstm,44,sum,2139677,2139677,0.01,8bkmdk5v,comfy-jazz-945,0.33482385410672766,1.4541441400987882,24,0.582219946678825,0.5817047078877091,0.5589208246745894,69,0.5589208246745894,1764108890.3846214,1.3173299492649737,0.7896768658850444,2.9995459923070604,2.0309103623539646,69.364365341,0.5517004025060858,0.8607098497609447,0.33482385410672766,0.8607098497609447,0.7770589076351158,0.6406842836625991
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI12,,0.0005,nep,1,,lstm,45,sum,2139677,2139677,0.01,omljz1kd,solar-star-946,0.34902929087752715,1.455372296983186,16,0.6040589591867312,0.6040589591867312,0.605105830541466,48,0.605105830541466,1764108951.3509393,1.2455819718388446,0.7879611095224478,2.750199596371213,1.8536993581157155,48.137584307,0.6081089827889608,0.854686675854559,0.34902929087752715,0.854686675854559,0.7607056048041179,0.6594820859809245
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI17,,0.0005,nep,1,,lstm,41,sum,2140702,2140702,0.01,hik8ea9c,crimson-wind-947,0.2756282484262201,0.9801780310574972,24,0.49950018495369686,0.49950018495369686,0.4315716157858443,235,0.4315716157858443,1764109209.6390188,0.7644594088380188,0.8651358848624195,1.729008180834569,1.3482342343965523,235.271129795,0.3474967880425475,0.8950607402002212,0.2756282484262201,0.8950607402002212,0.849926411242463,0.3793100392798804
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI17,,0.0005,nep,1,,lstm,42,sum,2140702,2140702,0.01,qqs256vs,vibrant-river-948,0.27244672147789106,1.0094603068153905,24,0.4905679212835089,0.4905679212835089,0.4018144332155514,234,0.4018144332155514,1764109468.0927534,0.810105898573015,0.8695952957454168,1.7204715026238249,1.2783922123288536,234.906252861,0.33758569128376326,0.8965784695877063,0.27244672147789106,0.8965784695877063,0.8461961055608684,0.39887313019504017
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI17,,0.0005,nep,1,,lstm,43,sum,2140702,2140702,0.01,lbgdtcji,silvery-forest-949,0.2728523793909216,1.0043343778354827,22,0.501939188416257,0.501939188416257,0.44834106331090623,214,0.44834106331090623,1764109705.5478578,0.7872716046122832,0.8725456284208599,1.7852398519491215,1.273693895593195,214.409676619,0.3317307736331092,0.8964853954224885,0.2728523793909216,0.8964853954224885,0.8605035234432756,0.3675356948426881
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI17,,0.0005,nep,1,,lstm,44,sum,2140702,2140702,0.01,l65iqpae,vibrant-bird-950,0.2776686443740625,0.968798480271677,20,0.5039883024737576,0.5039883024737576,0.465869670968986,197,0.465869670968986,1764109926.028799,0.7639886672111244,0.8733798604187437,1.6540114775551376,1.1516390129525724,197.116008936,0.33173162587996,0.8943124239118699,0.2776686443740625,0.8943124239118699,0.85422982752423,0.3761661702965747
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI17,,0.0005,nep,1,,lstm,45,sum,2140702,2140702,0.01,3noxrcjp,solar-resonance-951,0.27332865893637004,1.0543387589327973,22,0.49990134566440225,0.49990134566440225,0.4396684150765249,217,0.4396684150765249,1764110166.6713417,0.7996044953874359,0.8728542264363373,1.7181887506889673,1.2188939275723532,217.001317133,0.33100437005939826,0.8956588968353543,0.27332865893637004,0.8956080162917018,0.8519441674975075,0.3883901496161892
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,41,sum,2144802,2144802,0.01,knmysy2b,ancient-firebrand-952,0.3595631635144409,1.3459428503961846,20,0.4595812978815943,0.4595812978815943,0.39246781452764734,9,0.39246781452764734,1764110185.6645813,1.0557825814615382,0.7514851485148515,1.3709483057909673,0.9003114721090487,9.903749465,0.8606279934042751,0.8863295880149813,0.3595631635144409,0.8863295880149813,0.7514851485148515,0.8606279934042751
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,42,sum,2144802,2144802,0.01,0fu2ng7q,sparkling-glitter-953,0.264127116435476,1.211234091107208,24,0.3793404138936532,0.3793404138936532,0.32950602890400404,11,0.3183433763989795,1764110205.8963523,1.071003348378852,0.7722772277227723,1.1953515519246016,0.8909619189725064,11.697050355,0.773194810612367,0.9132958801498128,0.264127116435476,0.9132958801498128,0.7651485148514852,0.8192903303391863
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,43,sum,2144802,2144802,0.01,3fa47ero,amber-dream-954,0.2702744342861104,1.3427117644206132,24,0.3866449842292271,0.3866449842292271,0.3470976670583089,11,0.34460863107152645,1764110225.924494,1.077657122564788,0.7685148514851485,1.1750915446139798,0.9252045893905186,11.503560422,0.7491002590821522,0.9132958801498128,0.2702744342861104,0.9132958801498128,0.7562376237623762,0.7912112712387992
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,44,sum,2144802,2144802,0.01,atv67khe,zesty-butterfly-955,0.3740700736027978,1.4040871210381536,19,0.4891967728789826,0.4891967728789826,0.466666392172767,9,0.466666392172767,1764110243.8053987,1.0749661373856043,0.7538613861386139,1.1485789283903518,0.8933985311678141,9.430121263,0.8651836121436393,0.8848314606741573,0.3740700736027978,0.8848314606741573,0.7396039603960396,0.9831212939838372
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20PrepaidTravelCosts,,0.0005,nep,1,,lstm,45,sum,2144802,2144802,0.01,cmrvauhv,glorious-wave-956,0.30257237359379113,1.4153742059386605,24,0.39526725199338647,0.39526725199338647,0.3364486459489172,11,0.3364486459489172,1764110263.986054,1.0880302714357282,0.7685148514851485,1.3778784021056525,0.8744307075160564,11.472860488,0.7753416420681641,0.904868913857678,0.30257237359379113,0.904868913857678,0.7667326732673267,0.7753416420681641
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,41,sum,2166327,2166327,0.01,u60mbpac,icy-frog-957,0.3870465196894581,1.2956156194486086,24,0.33189114859194324,0.33189114859194324,0.41839944504244786,42,0.41839944504244786,1764110317.1770177,0.849409961612109,0.7132757023772769,1.0060392478101965,0.737811383644568,42.340737074,1.064117125899529,0.8681136512587224,0.3870465196894581,0.8681136512587224,0.7132757023772769,1.1583771011055748
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,42,sum,2166327,2166327,0.01,b0t2egeo,northern-frost-958,0.3690176503899756,1.1498625300408294,24,0.3253027505167623,0.3253027505167623,0.38280816248964294,43,0.38280816248964294,1764110372.2505136,0.859139530126531,0.7114541525162087,1.0087486453172638,0.7421558020916498,43.745427954,1.034866519090606,0.8732796175642854,0.3690176503899756,0.8732796175642854,0.7074714418030257,1.0468920056118425
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,43,sum,2166327,2166327,0.01,lunfdag0,major-bush-959,0.4136382451912796,1.20422491183727,22,0.3621101583078394,0.3621101583078394,0.4680320611506146,39,0.4680320611506146,1764110422.358488,0.8461151452813851,0.7069465884532263,1.0758305732465592,0.7869340388411981,39.191868074,1.0591510778593771,0.8593430741354717,0.4136382451912796,0.8593430741354717,0.6896573016363075,1.1240806445327576
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,44,sum,2166327,2166327,0.01,byivqk56,easy-microwave-960,0.37133264661115606,1.4552812322491149,24,0.3281685585661113,0.3281685585661113,0.38772713975800854,42,0.38772713975800854,1764110476.17045,0.8732963076783169,0.7113924050632912,1.0676527319516838,0.7061577429775839,42.791424729,1.0614555069162876,0.8711014302787309,0.37133264661115606,0.8711014302787309,0.699289904291448,1.1342945312047747
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20TravelPermitData,,0.0005,nep,1,,lstm,45,sum,2166327,2166327,0.01,27s9r79f,unique-morning-961,0.3852499188994097,1.2127086468632111,24,0.3338508629487297,0.3338508629487297,0.4079654682867832,42,0.4079654682867832,1764110529.680787,0.8565469306646655,0.6999691262735412,1.063433987699051,0.7479072874657494,42.601487188,1.042389923218188,0.8670534716064613,0.3852499188994097,0.8670534716064613,0.6886693423896264,1.1273650651951197
rnn,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,512,25,,,5,512,BPI20RequestForPayment,,0.0005,nep,1,,lstm,41,sum,2131477,2131477,0.01,616cpd78,giddy-dew-962,0.37486270538343214,0.8816572743846415,18,0.5440578120769841,0.5440578120769841,0.6297823091031558,26,0.6297823091031558,1764110565.8111708,0.7169612759369508,0.8957534441130521,0.8061889173835198,0.6298005257525103,26.35180664,0.26919138504351225,0.8702970297029703,0.37486270538343214,0.8702970297029703,0.8794205368555603,0.3518614000326665
